ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051592	response to calcium ion	2/7	146/18493	0.00126665911536111	0.00606534845624838	0.00223075593191126	ITPR3/AHCYL1	2
GO:0048167	regulation of synaptic plasticity	2/7	173/18493	0.00177171354295609	0.00832371079615218	0.00306135210004329	ITPR3/GRM5	2
GO:0019722	calcium-mediated signaling	2/7	220/18493	0.00284441573744044	0.0131159170115309	0.00482386294653643	GRM5/ITPR1	2
GO:0032412	regulation of ion transmembrane transporter activity	2/7	238/18493	0.00331922394134159	0.0150270320253464	0.00552674608414771	AHCYL1/GRM5	2
GO:0022898	regulation of transmembrane transporter activity	2/7	245/18493	0.00351331227849844	0.0155940930956214	0.00573530373840231	AHCYL1/GRM5	2
GO:0007611	learning or memory	2/7	247/18493	0.00356973215441937	0.0155940930956214	0.00573530373840231	ITPR3/GRM5	2
GO:2001225	regulation of chloride transport	1/7	10/18493	0.00377969325207872	0.0162266141339242	0.0059679367138085	GRM5	1
GO:0032409	regulation of transporter activity	2/7	260/18493	0.00394688325681273	0.0166571852702774	0.00612629515330432	AHCYL1/GRM5	2
GO:1903311	regulation of mRNA metabolic process	2/7	264/18493	0.00406655089450801	0.0168761862122082	0.00620684083898591	VIM/AHCYL1	2
GO:0099550	trans-synaptic signaling, modulating synaptic transmission	1/7	12/18493	0.00453416062222534	0.0185082949989198	0.00680710913086461	GRM5	1
GO:0050890	cognition	2/7	285/18493	0.00472256079905024	0.0189664135316695	0.00697559914290952	ITPR3/GRM5	2
GO:0070307	lens fiber cell development	1/7	13/18493	0.00491121061279098	0.0194109752791263	0.00713910314641296	VIM	1
GO:0038166	angiotensin-activated signaling pathway	1/7	14/18493	0.00528813818452845	0.0202576370453474	0.0074504942842749	AHCYL1	1
GO:0071361	cellular response to ethanol	1/7	14/18493	0.00528813818452845	0.0202576370453474	0.0074504942842749	ITPR2	1
GO:0007216	G protein-coupled glutamate receptor signaling pathway	1/7	15/18493	0.00566494337056178	0.0211997291815431	0.00779698346562776	GRM5	1
GO:0001666	response to hypoxia	2/7	314/18493	0.00570434479985295	0.0211997291815431	0.00779698346562776	ITPR2/ITPR1	2
GO:0036293	response to decreased oxygen levels	2/7	325/18493	0.00609949737725357	0.0223349242196491	0.00821449337184305	ITPR2/ITPR1	2
GO:0099170	postsynaptic modulation of chemical synaptic transmission	1/7	17/18493	0.00641818671797456	0.0231612825039952	0.00851841715429118	GRM5	1
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	1/7	18/18493	0.0067946249455656	0.0241694515920833	0.00888920857540161	GNAQ	1
GO:0070482	response to oxygen levels	2/7	349/18493	0.0070045475997011	0.0245652443989517	0.00903477599961446	ITPR2/ITPR1	2
GO:0006448	regulation of translational elongation	1/7	19/18493	0.0071709409198758	0.0247995040145705	0.00912093362615782	GRM5	1
GO:0010038	response to metal ion	2/7	358/18493	0.00735897984844751	0.0251011778392251	0.00923188531816775	ITPR3/AHCYL1	2
GO:0032495	response to muramyl dipeptide	1/7	20/18493	0.00754713467399315	0.0253950882949229	0.00933998174448654	VIM	1
GO:0032469	endoplasmic reticulum calcium ion homeostasis	1/7	22/18493	0.00829915565396433	0.02683752932256	0.00987049271216537	ITPR1	1
GO:0035584	calcium-mediated signaling using intracellular calcium source	1/7	22/18493	0.00829915565396433	0.02683752932256	0.00987049271216537	GRM5	1
GO:0045109	intermediate filament organization	1/7	22/18493	0.00829915565396433	0.02683752932256	0.00987049271216537	VIM	1
GO:1904385	cellular response to angiotensin	1/7	24/18493	0.00905068815003951	0.0270296880484453	0.00994116618141931	AHCYL1	1
GO:0006417	regulation of translation	2/7	402/18493	0.0092080729113824	0.0270296880484453	0.00994116618141931	VIM/GRM5	2
GO:0006730	one-carbon metabolic process	1/7	25/18493	0.00942627129925977	0.0270296880484453	0.00994116618141931	AHCYL1	1
GO:0032967	positive regulation of collagen biosynthetic process	1/7	25/18493	0.00942627129925977	0.0270296880484453	0.00994116618141931	VIM	1
GO:0010714	positive regulation of collagen metabolic process	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	VIM	1
GO:0048169	regulation of long-term neuronal synaptic plasticity	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	GRM5	1
GO:0095500	acetylcholine receptor signaling pathway	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	GNAQ	1
GO:1903831	signal transduction involved in cellular response to ammonium ion	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	GNAQ	1
GO:1903959	regulation of anion transmembrane transport	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	GRM5	1
GO:1905144	response to acetylcholine	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	GNAQ	1
GO:1905145	cellular response to acetylcholine	1/7	26/18493	0.00980173242666404	0.0270296880484453	0.00994116618141931	GNAQ	1
GO:0050804	modulation of chemical synaptic transmission	2/7	418/18493	0.0099277058672023	0.0270296880484453	0.00994116618141931	ITPR3/GRM5	2
GO:0099177	regulation of trans-synaptic signaling	2/7	419/18493	0.00997350932813515	0.0270296880484453	0.00994116618141931	ITPR3/GRM5	2
GO:0009649	entrainment of circadian clock	1/7	27/18493	0.0101770715652907	0.0270296880484453	0.00994116618141931	GNAQ	1
GO:0031440	regulation of mRNA 3'-end processing	1/7	27/18493	0.0101770715652907	0.0270296880484453	0.00994116618141931	AHCYL1	1
GO:1990776	response to angiotensin	1/7	27/18493	0.0101770715652907	0.0270296880484453	0.00994116618141931	AHCYL1	1
GO:0042391	regulation of membrane potential	2/7	424/18493	0.0102039786206982	0.0270296880484453	0.00994116618141931	GNAQ/GRM5	2
GO:1904646	cellular response to amyloid-beta	1/7	28/18493	0.0105522887481695	0.0276581041925706	0.0101722894303684	GRM5	1
GO:0070306	lens fiber cell differentiation	1/7	29/18493	0.0109273840083245	0.0283429022715917	0.0104241492184674	VIM	1
GO:0007202	activation of phospholipase C activity	1/7	30/18493	0.0113023573787719	0.0290132679104558	0.0106707009436045	GNAQ	1
GO:0034248	regulation of cellular amide metabolic process	2/7	453/18493	0.0115880910357088	0.0290762501423776	0.0106938649857825	VIM/GRM5	2
GO:0034765	regulation of ion transmembrane transport	2/7	454/18493	0.0116372508973382	0.0290762501423776	0.0106938649857825	AHCYL1/GRM5	2
GO:1904645	response to amyloid-beta	1/7	31/18493	0.0116772088925211	0.0290762501423776	0.0106938649857825	GRM5	1
GO:0014002	astrocyte development	1/7	32/18493	0.0120519385825736	0.0297122050204042	0.0109277608825837	VIM	1
GO:0050849	negative regulation of calcium-mediated signaling	1/7	33/18493	0.0124265464819249	0.030335392882346	0.0111569612376415	ITPR1	1
GO:0007603	phototransduction, visible light	1/7	34/18493	0.0128010326235625	0.0306486261852601	0.0112721643547564	GNAQ	1
GO:0010765	positive regulation of sodium ion transport	1/7	34/18493	0.0128010326235625	0.0306486261852601	0.0112721643547564	AHCYL1	1
GO:0030049	muscle filament sliding	1/7	39/18493	0.014671638120113	0.0344645084142276	0.0126755959925504	VIM	1
GO:0033275	actin-myosin filament sliding	1/7	39/18493	0.014671638120113	0.0344645084142276	0.0126755959925504	VIM	1
GO:0010863	positive regulation of phospholipase C activity	1/7	42/18493	0.0157925424351353	0.0367508697789597	0.0135164898362693	GNAQ	1
GO:0032965	regulation of collagen biosynthetic process	1/7	43/18493	0.0161659342406173	0.037271459499201	0.0137079559350264	VIM	1
GO:0006378	mRNA polyadenylation	1/7	44/18493	0.0165392046178704	0.0374387449986339	0.0137694813565045	AHCYL1	1
GO:1900274	regulation of phospholipase C activity	1/7	44/18493	0.0165392046178704	0.0374387449986339	0.0137694813565045	GNAQ	1
GO:0050913	sensory perception of bitter taste	1/7	45/18493	0.016912353599803	0.0379385229400987	0.0139532931548873	ITPR3	1
GO:0043631	RNA polyadenylation	1/7	46/18493	0.0172853812193174	0.038429106460804	0.0141337233654193	AHCYL1	1
GO:0010712	regulation of collagen metabolic process	1/7	48/18493	0.0180310725026641	0.0397321863111802	0.0146129791125457	VIM	1
GO:0045104	intermediate filament cytoskeleton organization	1/7	49/18493	0.0184037362322647	0.0401976344020517	0.0147841648403234	VIM	1
GO:0045103	intermediate filament-based process	1/7	50/18493	0.0187762787309838	0.040654725252304	0.0149522768841701	VIM	1
GO:0048168	regulation of neuronal synaptic plasticity	1/7	51/18493	0.0191487000316874	0.0411036750680187	0.0151173947618585	GRM5	1
GO:0032964	collagen biosynthetic process	1/7	52/18493	0.0195210001672355	0.041192618996963	0.0151501071770694	VIM	1
GO:0071320	cellular response to cAMP	1/7	52/18493	0.0195210001672355	0.041192618996963	0.0151501071770694	ITPR2	1
GO:0050879	multicellular organismal movement	1/7	53/18493	0.0198931791704799	0.0412783467787459	0.0151816367353663	ITPR1	1
GO:0050881	musculoskeletal movement	1/7	53/18493	0.0198931791704799	0.0412783467787459	0.0151816367353663	ITPR1	1
GO:0061098	positive regulation of protein tyrosine kinase activity	1/7	54/18493	0.0202652370742655	0.041702843235472	0.0153377609870474	GRM5	1
GO:0010518	positive regulation of phospholipase activity	1/7	58/18493	0.0217522583514708	0.0443960027009526	0.0163282698583085	GNAQ	1
GO:0007602	phototransduction	1/7	59/18493	0.0221237112503881	0.0444258395269891	0.0163392434531729	GNAQ	1
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1/7	59/18493	0.0221237112503881	0.0444258395269891	0.0163392434531729	ITPR1	1
GO:0009584	detection of visible light	1/7	61/18493	0.0228662543734025	0.0455495787118178	0.016752540046198	GNAQ	1
GO:0071242	cellular response to ammonium ion	1/7	64/18493	0.0239791628626934	0.0473873932762751	0.0174284642360428	GNAQ	1
GO:0050909	sensory perception of taste	1/7	67/18493	0.0250909847042369	0.0487277833802285	0.0179214422070593	ITPR3	1
GO:0051966	regulation of synaptic transmission, glutamatergic	1/7	67/18493	0.0250909847042369	0.0487277833802285	0.0179214422070593	GRM5	1
GO:0002088	lens development in camera-type eye	1/7	69/18493	0.0258315960087958	0.0487277833802285	0.0179214422070593	VIM	1
GO:0010517	regulation of phospholipase activity	1/7	69/18493	0.0258315960087958	0.0487277833802285	0.0179214422070593	GNAQ	1
GO:0048708	astrocyte differentiation	1/7	69/18493	0.0258315960087958	0.0487277833802285	0.0179214422070593	VIM	1
GO:0060395	SMAD protein signal transduction	1/7	69/18493	0.0258315960087958	0.0487277833802285	0.0179214422070593	VIM	1
GO:0060193	positive regulation of lipase activity	1/7	70/18493	0.0262017207823485	0.0490543494346224	0.0180415489360057	GNAQ	1
