ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:2001235	positive regulation of apoptotic signaling pathway	20/72	170/18493	1.22167019288594e-24	2.87115766994646e-22	1.47867185686414e-22	MAPK8/SFN/BAX/BCL2/GSK3B/GZMB/BID/BAK1/BMF/BCL2L11/PRKCD/MCL1/YWHAZ/GSN/MAPK9/BBC3/FAS/GSK3A/CASP8/NMT1	20
GO:0006839	mitochondrial transport	22/72	241/18493	1.29331426574165e-24	2.87115766994646e-22	1.47867185686414e-22	MAPK8/SFN/BAX/BCL2/GSK3B/GZMB/BID/BAK1/HK2/BMF/BCL2L11/YWHAZ/CSNK2A2/BBC3/MIR29B2/GSK3A/MIR29B1/CASP8/NPEPPS/NMT1/SLC25A37/SLC25A28	22
GO:0010821	regulation of mitochondrion organization	20/72	176/18493	2.50663825942293e-24	5.16725572621041e-22	2.66118287391366e-22	MAPK8/SFN/BAX/BCL2/GSK3B/GZMB/BID/VDAC1/BAK1/MAPT/HK2/BMF/BCL2L11/YWHAZ/CSNK2A2/BBC3/GSK3A/CASP8/NPEPPS/NMT1	20
GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	13/72	32/18493	4.92038089302687e-24	9.4668128381837e-22	4.87549320768698e-22	MAPK8/SFN/BAX/BCL2/GSK3B/GZMB/BID/BAK1/YWHAZ/BBC3/GSK3A/CASP8/NMT1	13
GO:0007006	mitochondrial membrane organization	18/72	131/18493	1.81055782065496e-23	3.26579366900638e-21	1.68191292287158e-21	MAPK8/SFN/BAX/BCL2/GSK3B/GZMB/BID/BAK1/HK2/BMF/BCL2L11/YWHAZ/BBC3/MIR29B2/GSK3A/MIR29B1/CASP8/NMT1	18
GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	12/72	28/18493	1.33846380717378e-22	2.27223914559032e-20	1.17022346484791e-20	MAPK8/SFN/BAX/BCL2/GZMB/BID/BMF/BCL2L11/YWHAZ/BBC3/CASP8/NMT1	12
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	13/72	41/18493	2.42993981011357e-22	3.89600349554876e-20	2.00647661513471e-20	MAPK8/SFN/BAX/BCL2/GSK3B/GZMB/BID/BAK1/YWHAZ/BBC3/GSK3A/CASP8/NMT1	13
GO:0051204	protein insertion into mitochondrial membrane	12/72	31/18493	6.15318545399724e-22	9.34636485275581e-20	4.813461418861e-20	MAPK8/SFN/BAX/BCL2/GZMB/BID/BMF/BCL2L11/YWHAZ/BBC3/CASP8/NMT1	12
GO:0072655	establishment of protein localization to mitochondrion	17/72	135/18493	1.62494474946079e-21	2.34479527347192e-19	1.20759051907297e-19	MAPK8/SFN/BAX/BCL2/GZMB/BID/MAPT/HK2/BMF/BCL2L11/YWHAZ/CSNK2A2/BBC3/GSK3A/CASP8/NPEPPS/NMT1	17
GO:0070585	protein localization to mitochondrion	17/72	139/18493	2.72397279985462e-21	3.74351690494306e-19	1.92794465834322e-19	MAPK8/SFN/BAX/BCL2/GZMB/BID/MAPT/HK2/BMF/BCL2L11/YWHAZ/CSNK2A2/BBC3/GSK3A/CASP8/NPEPPS/NMT1	17
GO:0070997	neuron death	21/72	335/18493	4.69095528489841e-20	6.15368043282582e-18	3.16920041257251e-18	BAX/BCL2/GSK3B/BID/CTNNB1/MAPT/PIN1/FASLG/BCL2L11/FYN/MCL1/CASP9/DIABLO/CASP3/NRP1/JUN/FZD1/PRKCI/WNT1/NTRK2/CASP8	21
GO:0034599	cellular response to oxidative stress	20/72	289/18493	5.87200767894014e-20	7.36809311366141e-18	3.79463379526933e-18	MAPK8/BCL2/CTNNB1/NOS3/MAPT/NFE2L2/PRKCD/FYN/MCL1/DIABLO/MAPK1/MAPK9/JUN/FZD1/RELA/WNT1/BECN1/MIR29B2/MIR29B1/MAPK13	20
GO:0045862	positive regulation of proteolysis	21/72	352/18493	1.30808481964589e-19	1.57297199562419e-17	8.10094633921053e-18	BAX/GSK3B/BID/BAK1/MAPT/NFE2L2/FASLG/BCL2L11/FYN/BTRC/CASP9/DIABLO/CASP3/GSN/MAPK9/BBC3/FAS/MIR29B2/GSK3A/MIR29B1/CASP8	21
GO:0051205	protein insertion into membrane	12/72	47/18493	2.17137311874549e-19	2.50663312827979e-17	1.29093846049205e-17	MAPK8/SFN/BAX/BCL2/GZMB/BID/BMF/BCL2L11/YWHAZ/BBC3/CASP8/NMT1	12
GO:0097191	extrinsic apoptotic signaling pathway	18/72	224/18493	3.67615558271042e-19	4.08053269680856e-17	2.10151080274782e-17	BAX/BCL2/GSK3B/BID/NOS3/BAK1/FASLG/BCL2L11/FYN/MCL1/CASP9/DIABLO/CASP3/NRP1/RELA/FAS/GSK3A/CASP8	18
GO:1903829	positive regulation of cellular protein localization	20/72	318/18493	3.9114347794578e-19	4.18088917537601e-17	2.15319528600172e-17	MAPK8/SFN/BCL2/GSK3B/GZMB/BID/MAPT/PRKCD/FYN/YWHAZ/ITGB1/MAPK1/APC/CSNK2A2/PRKCI/BBC3/GSK3A/CASP8/NPEPPS/NMT1	20
GO:1903747	regulation of establishment of protein localization to mitochondrion	13/72	70/18493	6.00510220203929e-19	6.18954462681621e-17	3.18767079296221e-17	MAPK8/SFN/BCL2/GZMB/BID/MAPT/YWHAZ/CSNK2A2/BBC3/GSK3A/CASP8/NPEPPS/NMT1	13
GO:0006979	response to oxidative stress	22/72	441/18493	7.15053812598502e-19	7.11601828675613e-17	3.66481300685693e-17	MAPK8/BCL2/CTNNB1/NOS3/BAK1/MAPT/NFE2L2/PRKCD/FYN/MCL1/DIABLO/CASP3/MAPK1/MAPK9/JUN/FZD1/RELA/WNT1/BECN1/MIR29B2/MIR29B1/MAPK13	22
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	12/72	56/18493	2.25851507569307e-18	2.17269150281673e-16	1.11895553925565e-16	MAPK8/SFN/BCL2/GZMB/BID/YWHAZ/CSNK2A2/BBC3/GSK3A/CASP8/NPEPPS/NMT1	12
GO:1901214	regulation of neuron death	19/72	296/18493	2.34290148900202e-18	2.18116570879349e-16	1.12331983105971e-16	BAX/BCL2/GSK3B/CTNNB1/MAPT/PIN1/FASLG/BCL2L11/FYN/MCL1/CASP9/CASP3/NRP1/JUN/FZD1/PRKCI/WNT1/NTRK2/CASP8	19
GO:0010950	positive regulation of endopeptidase activity	16/72	171/18493	3.67981159419325e-18	3.31873008151304e-16	1.70917564835555e-16	BAX/BID/BAK1/MAPT/FASLG/BCL2L11/FYN/CASP9/DIABLO/CASP3/GSN/BBC3/FAS/MIR29B2/MIR29B1/CASP8	16
GO:1901216	positive regulation of neuron death	13/72	81/18493	4.5962036548712e-18	4.01958901453281e-16	2.07012426177931e-16	BAX/GSK3B/CTNNB1/MAPT/PIN1/FASLG/BCL2L11/FYN/MCL1/CASP9/CASP3/JUN/CASP8	13
GO:0010952	positive regulation of peptidase activity	16/72	189/18493	1.86040570852413e-17	1.57915613964724e-15	8.13279523354819e-16	BAX/BID/BAK1/MAPT/FASLG/BCL2L11/FYN/CASP9/DIABLO/CASP3/GSN/BBC3/FAS/MIR29B2/MIR29B1/CASP8	16
GO:1900739	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	9/72	24/18493	1.52744256660248e-16	1.22449979089299e-14	6.30628334515411e-15	MAPK8/SFN/BCL2/GZMB/BID/YWHAZ/BBC3/CASP8/NMT1	9
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	9/72	24/18493	1.52744256660248e-16	1.22449979089299e-14	6.30628334515411e-15	MAPK8/SFN/BCL2/GZMB/BID/YWHAZ/BBC3/CASP8/NMT1	9
GO:2001056	positive regulation of cysteine-type endopeptidase activity	14/72	143/18493	2.91003853013917e-16	2.26983005350855e-14	1.16898276089801e-14	BAX/BID/BAK1/MAPT/FASLG/BCL2L11/FYN/CASP9/DIABLO/CASP3/GSN/BBC3/FAS/CASP8	14
GO:0051402	neuron apoptotic process	16/72	230/18493	4.3086735829523e-16	3.27232420010535e-14	1.68527620474478e-14	BAX/BCL2/BID/CTNNB1/PIN1/FASLG/BCL2L11/FYN/MCL1/CASP9/DIABLO/CASP3/NRP1/JUN/PRKCI/NTRK2	16
GO:2000116	regulation of cysteine-type endopeptidase activity	16/72	232/18493	4.94365593046434e-16	3.65830538854361e-14	1.88405996594215e-14	SFN/BAX/BID/BAK1/MAPT/FASLG/BCL2L11/FYN/CASP9/DIABLO/CASP3/XIAP/GSN/BBC3/FAS/CASP8	16
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	13/72	126/18493	1.8282964583038e-15	1.31911589466619e-13	6.79356473453938e-14	BAX/BID/BAK1/MAPT/FASLG/BCL2L11/CASP9/DIABLO/CASP3/GSN/BBC3/FAS/CASP8	13
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	15/72	209/18493	2.47713233402481e-15	1.74365949170624e-13	8.98000219677286e-14	SFN/BAX/BID/BAK1/MAPT/FASLG/BCL2L11/CASP9/DIABLO/CASP3/XIAP/GSN/BBC3/FAS/CASP8	15
GO:0000302	response to reactive oxygen species	15/72	224/18493	6.94636296906526e-15	4.77314369731484e-13	2.45821165722309e-13	MAPK8/BCL2/NOS3/BAK1/MAPT/NFE2L2/PRKCD/FYN/CASP3/MAPK1/MAPK9/JUN/RELA/BECN1/MAPK13	15
GO:0052548	regulation of endopeptidase activity	18/72	417/18493	2.14257029231088e-14	1.4380134566533e-12	7.40589780353234e-13	SFN/BAX/BID/BAK1/MAPT/FASLG/BCL2L11/FYN/CASP9/DIABLO/CASP3/XIAP/GSN/BBC3/FAS/MIR29B2/MIR29B1/CASP8	18
GO:1905477	positive regulation of protein localization to membrane	12/72	119/18493	3.17523083018161e-14	2.08266276725094e-12	1.07258993593694e-12	MAPK8/SFN/BCL2/GZMB/BID/FYN/YWHAZ/ITGB1/PRKCI/BBC3/CASP8/NMT1	12
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	11/72	88/18493	3.54402453564371e-14	2.2729010688595e-12	1.17056436124653e-12	BAX/BID/BAK1/MAPT/FASLG/CASP9/DIABLO/CASP3/BBC3/FAS/CASP8	11
GO:0043523	regulation of neuron apoptotic process	14/72	202/18493	3.74834563231908e-14	2.35167945540715e-12	1.21113593428708e-12	BAX/BCL2/CTNNB1/PIN1/FASLG/BCL2L11/FYN/MCL1/CASP9/CASP3/NRP1/JUN/PRKCI/NTRK2	14
GO:0052547	regulation of peptidase activity	18/72	442/18493	5.81704772582572e-14	3.57191483760277e-12	1.83956806021633e-12	SFN/BAX/BID/BAK1/MAPT/FASLG/BCL2L11/FYN/CASP9/DIABLO/CASP3/XIAP/GSN/BBC3/FAS/MIR29B2/MIR29B1/CASP8	18
GO:0036473	cell death in response to oxidative stress	11/72	93/18493	6.64869518934555e-14	3.99752798259401e-12	2.05876263319209e-12	BCL2/CTNNB1/NFE2L2/PRKCD/FYN/MCL1/DIABLO/FZD1/WNT1/MIR29B2/MIR29B1	11
GO:2001234	negative regulation of apoptotic signaling pathway	14/72	222/18493	1.38231014043479e-13	8.14152462305064e-12	4.19295793403636e-12	BAX/BCL2/BID/CTNNB1/NOS3/NFE2L2/FASLG/FYN/MCL1/NRP1/CSNK2A2/RELA/FAS/CASP8	14
GO:1905475	regulation of protein localization to membrane	13/72	177/18493	1.5738264203706e-13	8.86754099005036e-12	4.56686285076818e-12	MAPK8/SFN/BCL2/GZMB/BID/FYN/YWHAZ/ITGB1/GSN/PRKCI/BBC3/CASP8/NMT1	13
GO:0038034	signal transduction in absence of ligand	10/72	71/18493	1.59775513334241e-13	8.86754099005036e-12	4.56686285076818e-12	BAX/BCL2/GSK3B/BAK1/BCL2L11/FYN/MCL1/CASP9/CASP3/GSK3A	10
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	10/72	71/18493	1.59775513334241e-13	8.86754099005036e-12	4.56686285076818e-12	BAX/BCL2/GSK3B/BAK1/BCL2L11/FYN/MCL1/CASP9/CASP3/GSK3A	10
GO:0043525	positive regulation of neuron apoptotic process	9/72	48/18493	1.81989063772516e-13	9.90981958580156e-12	5.10364564144574e-12	BAX/CTNNB1/PIN1/FASLG/BCL2L11/MCL1/CASP9/CASP3/JUN	9
GO:0097193	intrinsic apoptotic signaling pathway	15/72	287/18493	2.64702849469329e-13	1.41468967327497e-11	7.28577823490628e-12	SFN/BAX/BCL2/BID/BAK1/NFE2L2/BMF/BCL2L11/PRKCD/MCL1/ERN2/CASP9/DIABLO/CASP3/BBC3	15
GO:0001836	release of cytochrome c from mitochondria	9/72	58/18493	1.12056091788737e-12	5.87988874367811e-11	3.02819524604205e-11	SFN/BAX/BCL2/BID/BAK1/BMF/BCL2L11/JUN/BBC3	9
GO:0060070	canonical Wnt signaling pathway	14/72	284/18493	3.96963449476278e-12	2.0457794914081e-10	1.05359471928666e-10	GSK3B/CTNNB1/PIN1/BTRC/XIAP/APC/WNT3/FZD1/CTNND2/NFKB1/WNT1/MIR29B2/GSK3A/MIR29B1	14
GO:1904951	positive regulation of establishment of protein localization	16/72	437/18493	8.81890716446224e-12	4.46515194326983e-10	2.29959315165664e-10	MAPK8/SFN/BCL2/GSK3B/GZMB/BID/PRKCD/FYN/YWHAZ/MAPK1/CSNK2A2/BBC3/GSK3A/CASP8/NPEPPS/NMT1	16
GO:0031098	stress-activated protein kinase signaling cascade	14/72	313/18493	1.46511405374621e-11	7.29020544674407e-10	3.75452095079791e-10	MAPK10/MAPK8/ERN2/BTRC/MAPK1/MAPK9/SEMA3A/NFKB1/FAS/NEK1/DBNL/TRAF6/MAPK8IP3/MAPK13	14
GO:1901215	negative regulation of neuron death	12/72	201/18493	1.69745878931461e-11	8.30316282366433e-10	4.27620305176133e-10	BAX/BCL2/GSK3B/CTNNB1/PIN1/FYN/NRP1/JUN/FZD1/PRKCI/WNT1/NTRK2	12
GO:0090150	establishment of protein localization to membrane	14/72	317/18493	1.73607018602412e-11	8.35049759477602e-10	4.30058088187028e-10	MAPK8/SFN/BAX/BCL2/GZMB/BID/BMF/BCL2L11/FYN/YWHAZ/PRKCI/BBC3/CASP8/NMT1	14
GO:0034614	cellular response to reactive oxygen species	11/72	162/18493	3.15751531345855e-11	1.49386708108875e-09	7.69354896048917e-10	MAPK8/NOS3/MAPT/NFE2L2/PRKCD/MAPK1/MAPK9/JUN/RELA/BECN1/MAPK13	11
GO:0051403	stress-activated MAPK cascade	13/72	284/18493	6.34485638582784e-11	2.95342831120954e-09	1.52104197229014e-09	MAPK10/MAPK8/ERN2/BTRC/MAPK1/MAPK9/SEMA3A/NFKB1/FAS/DBNL/TRAF6/MAPK8IP3/MAPK13	13
GO:0048732	gland development	15/72	434/18493	9.65716738753447e-11	4.42390239371817e-09	2.27834926502902e-09	BAX/BCL2/CTNNB1/HK2/BCL2L11/BTRC/MAPK1/NRP1/JUN/WNT3/SEMA3A/CSNK2A2/RELA/WNT1/FKBP4	15
GO:0060828	regulation of canonical Wnt signaling pathway	12/72	236/18493	1.10255045268409e-10	4.9718134475723e-09	2.56052835393081e-09	GSK3B/CTNNB1/PIN1/BTRC/XIAP/APC/FZD1/CTNND2/NFKB1/MIR29B2/GSK3A/MIR29B1	12
GO:0042542	response to hydrogen peroxide	10/72	141/18493	1.72448799294746e-10	7.6567266886867e-09	3.94328266565475e-09	BCL2/BAK1/NFE2L2/PRKCD/FYN/CASP3/JUN/RELA/BECN1/MAPK13	10
GO:0030111	regulation of Wnt signaling pathway	13/72	311/18493	1.95284410211564e-10	8.53925466470568e-09	4.39779245962885e-09	GSK3B/CTNNB1/PIN1/BTRC/XIAP/APC/WNT3/FZD1/CTNND2/NFKB1/MIR29B2/GSK3A/MIR29B1	13
GO:0016055	Wnt signaling pathway	15/72	463/18493	2.37602542781235e-10	1.02346408726365e-08	5.27093150678874e-09	GSK3B/CTNNB1/PIN1/BTRC/XIAP/APC/WNT3/FZD1/CTNND2/CSNK2A2/NFKB1/WNT1/MIR29B2/GSK3A/MIR29B1	15
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	9/72	104/18493	2.50964817252939e-10	1.05499565040408e-08	5.43332187464187e-09	BCL2/NOS3/FASLG/FYN/MCL1/NRP1/RELA/FAS/CASP8	9
GO:0198738	cell-cell signaling by wnt	15/72	465/18493	2.52233887310747e-10	1.05499565040408e-08	5.43332187464187e-09	GSK3B/CTNNB1/PIN1/BTRC/XIAP/APC/WNT3/FZD1/CTNND2/CSNK2A2/NFKB1/WNT1/MIR29B2/GSK3A/MIR29B1	15
GO:0046677	response to antibiotic	13/72	323/18493	3.11126076874962e-10	1.28272836837306e-08	6.60616572251798e-09	BCL2/BAK1/NFE2L2/PRKCD/FYN/CASP9/CASP3/GSN/JUN/RELA/BECN1/CASP8/MAPK13	13
GO:2001236	regulation of extrinsic apoptotic signaling pathway	10/72	156/18493	4.67392130315389e-10	1.89985026491579e-08	9.78439863610569e-09	BCL2/BID/NOS3/FASLG/FYN/MCL1/NRP1/RELA/FAS/CASP8	10
GO:1903201	regulation of oxidative stress-induced cell death	8/72	75/18493	4.84845297706986e-10	1.94342156830884e-08	1.00087947421384e-08	CTNNB1/NFE2L2/FYN/MCL1/FZD1/WNT1/MIR29B2/MIR29B1	8
GO:0018105	peptidyl-serine phosphorylation	12/72	282/18493	8.52005056190037e-10	3.36833779748554e-08	1.73472406537899e-08	MAPK8/BAX/BCL2/GSK3B/BAK1/PRKCD/MAPK1/MAPK9/CSNK2A2/PRKCI/NTRK2/MAPK13	12
GO:0010038	response to metal ion	13/72	358/18493	1.09309173935773e-09	4.26305778349513e-08	2.19551285344681e-08	MAPK8/BCL2/MAPT/CASP9/CASP3/GSN/ADD1/MAPK1/MAPK9/JUN/NDRG1/BECN1/CASP8	13
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	8/72	84/18493	1.218550485112e-09	4.68898226671097e-08	2.41486776839037e-08	BAX/BCL2/BID/NOS3/FASLG/DIABLO/FAS/CASP8	8
GO:0090200	positive regulation of release of cytochrome c from mitochondria	6/72	29/18493	1.24604644620854e-09	4.73169742599718e-08	2.43686645712806e-08	BAX/BID/BAK1/BMF/BCL2L11/BBC3	6
GO:0051098	regulation of binding	13/72	369/18493	1.57780291891991e-09	5.91368730389983e-08	3.04560180658225e-08	MAPK8/BAX/BCL2/GSK3B/CTNNB1/BAK1/PIN1/PRKCD/ADD1/NRP1/NFKBIA/JUN/TRAF6	13
GO:1900407	regulation of cellular response to oxidative stress	8/72	87/18493	1.61826264810323e-09	5.98757179798196e-08	3.08365298127094e-08	CTNNB1/NFE2L2/FYN/MCL1/FZD1/WNT1/MIR29B2/MIR29B1	8
GO:1900408	negative regulation of cellular response to oxidative stress	7/72	55/18493	1.75879676768513e-09	6.3448593394241e-08	3.2676592578571e-08	CTNNB1/NFE2L2/FYN/FZD1/WNT1/MIR29B2/MIR29B1	7
GO:1903202	negative regulation of oxidative stress-induced cell death	7/72	55/18493	1.75879676768513e-09	6.3448593394241e-08	3.2676592578571e-08	CTNNB1/NFE2L2/FYN/FZD1/WNT1/MIR29B2/MIR29B1	7
GO:0018209	peptidyl-serine modification	12/72	301/18493	1.78590452602493e-09	6.36311168161476e-08	3.27705937718935e-08	MAPK8/BAX/BCL2/GSK3B/BAK1/PRKCD/MAPK1/MAPK9/CSNK2A2/PRKCI/NTRK2/MAPK13	12
GO:0010506	regulation of autophagy	12/72	303/18493	1.92480278160132e-09	6.77436686305049e-08	3.48885947063037e-08	MAPK8/BCL2/VDAC1/MAPT/HK2/BMF/BCL2L11/MCL1/CASP3/CSNK2A2/BECN1/GSK3A	12
GO:1902883	negative regulation of response to oxidative stress	7/72	57/18493	2.27738374876058e-09	7.9187102396663e-08	4.07820653551038e-08	CTNNB1/NFE2L2/FYN/FZD1/WNT1/MIR29B2/MIR29B1	7
GO:0009416	response to light stimulus	12/72	308/18493	2.31569575569758e-09	7.95606898921812e-08	4.09744662536965e-08	MAPK10/MAPK8/BAX/BCL2/BAK1/BMF/ITGB1/CASP9/CASP3/RELA/MAPK13/NMT1	12
GO:0038093	Fc receptor signaling pathway	10/72	187/18493	2.73624919432062e-09	9.29037079389331e-08	4.78462397818046e-08	MAPK10/MAPK8/PRKCD/FYN/MAPK1/MAPK9/JUN/NFKB1/RELA/TRAF6	10
GO:0009411	response to UV	9/72	136/18493	2.77049301266149e-09	9.29725910993146e-08	4.78817152249452e-08	MAPK8/BAX/BCL2/BAK1/BMF/CASP9/CASP3/RELA/MAPK13	9
GO:1902882	regulation of response to oxidative stress	8/72	96/18493	3.57171464725653e-09	1.18482396229682e-07	6.10194928242737e-08	CTNNB1/NFE2L2/FYN/MCL1/FZD1/WNT1/MIR29B2/MIR29B1	8
GO:0032496	response to lipopolysaccharide	12/72	324/18493	4.09515144633893e-09	1.34302353115161e-07	6.9166911988404e-08	MAPK8/NOS3/FASLG/CASP9/CASP3/MAPK1/NFKBIA/JUN/NFKB1/RELA/TRAF6/CASP8	12
GO:0061564	axon development	14/72	493/18493	5.52950398382405e-09	1.79305039295688e-07	9.23436975181497e-08	BCL2/GSK3B/MAPT/RANBP9/FYN/ITGB1/CASP3/MAPK1/NRP1/JUN/WNT3/SEMA3A/NTRK2/MAPK8IP3	14
GO:0034976	response to endoplasmic reticulum stress	11/72	264/18493	5.70669172160906e-09	1.82994581206264e-07	9.424384457207e-08	BAX/BCL2/GSK3B/BAK1/NFE2L2/BCL2L11/ERN2/ADD1/JUN/BBC3/GSK3A	11
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	8/72	102/18493	5.79856389063268e-09	1.83897311960065e-07	9.47087589771352e-08	SFN/BAX/BCL2/BID/BAK1/BCL2L11/MCL1/CASP9	8
GO:0009612	response to mechanical stimulus	10/72	204/18493	6.32993973307881e-09	1.97461634936755e-07	1.01694506521756e-07	MAPK8/BAK1/FYN/NFKBIA/MAPK9/JUN/NFKB1/RELA/FAS/CASP8	10
GO:0002237	response to molecule of bacterial origin	12/72	337/18493	6.36310881812826e-09	1.97461634936755e-07	1.01694506521756e-07	MAPK8/NOS3/FASLG/CASP9/CASP3/MAPK1/NFKBIA/JUN/NFKB1/RELA/TRAF6/CASP8	12
GO:0009314	response to radiation	13/72	443/18493	1.40902189296103e-08	4.32599700328248e-07	2.22792711406604e-07	MAPK10/MAPK8/BAX/BCL2/BAK1/BMF/ITGB1/CASP9/CASP3/JUN/RELA/MAPK13/NMT1	13
GO:1904886	beta-catenin destruction complex disassembly	5/72	21/18493	1.50583598926426e-08	4.57457122633332e-07	2.35594506021179e-07	GSK3B/CTNNB1/APC/FZD1/WNT1	5
GO:0038095	Fc-epsilon receptor signaling pathway	8/72	117/18493	1.72160025269886e-08	5.17556075967595e-07	2.66546004036271e-07	MAPK10/MAPK8/MAPK1/MAPK9/JUN/NFKB1/RELA/TRAF6	8
GO:0043254	regulation of protein complex assembly	13/72	451/18493	1.74131971609257e-08	5.18087494911665e-07	2.66819689541259e-07	BAX/GSK3B/BID/CTNNB1/MAPT/BMF/BCL2L11/PRKCD/GSN/ADD1/MAPK9/JUN/FKBP4	13
GO:0042176	regulation of protein catabolic process	12/72	375/18493	2.08561559401948e-08	6.1419251064696e-07	3.16314631445274e-07	GSK3B/PIN1/NFE2L2/FYN/BTRC/APC/MAPK9/CSNK2A2/XPO1/RELA/WNT1/GSK3A	12
GO:0006914	autophagy	13/72	466/18493	2.56110919183027e-08	7.39136112762217e-07	3.80661703038352e-07	MAPK8/BCL2/VDAC1/MAPT/HK2/DYNLL2/BMF/BCL2L11/MCL1/CASP3/CSNK2A2/BECN1/GSK3A	13
GO:0061919	process utilizing autophagic mechanism	13/72	466/18493	2.56110919183027e-08	7.39136112762217e-07	3.80661703038352e-07	MAPK8/BCL2/VDAC1/MAPT/HK2/DYNLL2/BMF/BCL2L11/MCL1/CASP3/CSNK2A2/BECN1/GSK3A	13
